id,title,channelTitle,views,likes,duration,datetime
https://www.youtube.com/watch?v=NE97ylAnrz4,Python Functions  ||  Python Tutorial  ||  Learn Python Programming,Socratica,417666,7923,9M28S,2015-06-25
https://www.youtube.com/watch?v=47l22pffMSM,Python for Beginners (2023) | Learn Python in 45 Minutes | Python Tutorial for Beginners | Edureka,edureka!,8230,256,45M29S,2023-01-06
https://www.youtube.com/watch?v=3KVp0YjDDfw,When You Watch A Python Tutorial Once...,Mr. P Solver,252604,7689,2M21S,2022-11-11
https://www.youtube.com/watch?v=66krODbZaNY,🔥Python Tutorial for Beginners in Hindi [Part 1] - What is Python and Why learn Python Programming,Tech Gun,3039,199,3M34S,2023-02-28
https://www.youtube.com/watch?v=WHY3bz5_QdI,Python full course in telugu in 1 hour | Complete python course | Vamsi Bhavani,Vamsi Bhavani,485789,19856,55M20S,2022-03-22
https://www.youtube.com/watch?v=XHzQvq-ltAo,Python Programming in Hindi | Python Tutorial for Beginners in 2022 | Learn Python | Great Learning,Great Learning,344693,8149,8H33M48S,2021-03-17
https://www.youtube.com/watch?v=5Pz8WGiMJ_c,Conclusion and Where to go from here | Python Tutorial - Day #100,CodeWithHarry,53372,3288,16M39S,2023-03-07
https://www.youtube.com/watch?v=x7X9w_GIm1s,Python in 100 Seconds,Fireship,1745001,79106,2M24S,2021-10-25
https://www.youtube.com/watch?v=l3kCO8cVA6o,Sets in Python | Python Tutorial - Day #31,CodeWithHarry,48099,2301,7M52S,2022-12-28
https://www.youtube.com/watch?v=2pg7ha2jjHU,Python introduction | History of Python-Hindi/Urdu | Lec-01 | Python tutorial for beginners in Hindi,Technical Guftgu,17879,1825,25M4S,2023-03-28
https://www.youtube.com/watch?v=XWjUbY1M3dc,Core Python Full Course for Beginners (Hindi) | Learn Coding,Learn Coding,272378,7834,5H51M50S,2021-09-08
https://www.youtube.com/watch?v=gMompY5MyPg,Generators in Python  ||  Python Tutorial  ||  Learn Python Programming,Socratica,73911,3687,8M32S,2021-10-25
